order_id,customer_id,store_id,order_date,total_amount
ORD-00873,CUST-114,ST-CA-001,2022-06-15,295.00
ORD-00874,CUST-114,ST-PA-001,2023-05-23,130.00
ORD-00875,CUST-114,ST-FL-001,2024-04-06,75.00
ORD-00876,CUST-114,ST-PA-002,2025-05-08,75.00
ORD-00877,CUST-114,ST-CA-002,2026-02-18,69.97
ORD-00878,CUST-115,ST-TX-002,2016-06-04,155.00
ORD-00879,CUST-115,ST-FL-001,2018-04-26,78.00
ORD-00880,CUST-115,ST-CA-001,2018-07-15,75.00
ORD-00881,CUST-115,ST-NY-001,2018-10-15,250.00
ORD-00882,CUST-115,ST-CA-002,2020-07-09,295.00
ORD-00883,CUST-115,ST-PA-002,2021-04-19,160.00
ORD-00884,CUST-115,ST-PA-001,2025-05-16,60.00
ORD-00885,CUST-115,ST-TX-002,2025-06-20,155.00
ORD-00886,CUST-115,ST-PA-002,2026-05-14,85.00
ORD-00887,CUST-116,ST-FL-001,2017-04-01,60.00
ORD-00888,CUST-116,ST-PA-001,2017-09-19,165.00
ORD-00889,CUST-116,ST-CA-002,2018-12-19,60.00
ORD-00890,CUST-116,ST-TX-002,2019-08-07,160.00
ORD-00891,CUST-116,ST-CA-001,2020-08-22,78.00
ORD-00892,CUST-116,ST-CA-002,2021-06-07,155.00
ORD-00893,CUST-116,ST-CA-002,2022-02-02,295.00
ORD-00894,CUST-116,ST-TX-001,2022-10-30,100.00
ORD-00895,CUST-116,ST-NY-001,2024-05-04,150.00
ORD-00896,CUST-116,ST-PA-001,2025-02-07,140.00
ORD-00897,CUST-116,ST-FL-001,2025-04-28,180.00
ORD-00898,CUST-117,ST-PA-001,2023-09-22,140.00
ORD-00899,CUST-117,ST-PA-001,2024-01-17,155.00
ORD-00900,CUST-117,ST-PA-001,2024-07-17,250.00
ORD-00901,CUST-117,ST-TX-002,2024-09-11,140.00
ORD-00902,CUST-117,ST-NY-001,2024-09-19,260.00
ORD-00903,CUST-117,ST-NY-001,2025-07-24,98.97
ORD-00904,CUST-117,ST-CA-001,2025-08-12,155.00
ORD-00905,CUST-117,ST-CA-001,2026-03-30,75.00
ORD-00906,CUST-118,ST-NY-001,2021-09-29,78.00
ORD-00907,CUST-118,ST-CA-001,2024-09-13,180.00
ORD-00908,CUST-118,ST-TX-002,2024-10-07,155.00
ORD-00909,CUST-119,ST-CA-001,2025-10-16,180.00
ORD-00910,CUST-119,ST-TX-001,2025-11-12,75.00
ORD-00911,CUST-119,ST-PA-002,2026-04-28,75.00
ORD-00912,CUST-120,ST-NY-001,2025-12-01,180.00
ORD-00913,CUST-120,ST-TX-001,2026-02-02,75.00
ORD-00914,CUST-120,ST-PA-002,2026-02-07,180.00
ORD-00915,CUST-120,ST-PA-001,2026-04-23,160.00
ORD-00916,CUST-120,ST-PA-001,2026-05-31,69.97
ORD-00917,CUST-120,ST-TX-002,2026-06-05,75.00
ORD-00918,CUST-121,ST-TX-002,2026-03-15,140.00
ORD-00919,CUST-121,ST-NY-001,2026-03-30,250.00
ORD-00920,CUST-121,ST-FL-001,2026-04-08,140.00
ORD-00921,CUST-121,ST-FL-001,2026-04-10,85.00
ORD-00922,CUST-121,ST-PA-002,2026-05-05,75.00
ORD-00923,CUST-121,ST-PA-001,2026-05-18,140.00
ORD-00924,CUST-121,ST-TX-001,2026-05-24,85.00
ORD-00925,CUST-121,ST-TX-001,2026-05-25,155.00
ORD-00926,CUST-121,ST-PA-002,2026-06-02,140.00
ORD-00927,CUST-121,ST-NY-001,2026-06-02,180.00
ORD-00928,CUST-122,ST-NY-001,2025-06-19,155.00
ORD-00929,CUST-122,ST-CA-001,2025-07-03,98.97
ORD-00930,CUST-122,ST-TX-001,2025-07-22,160.00
ORD-00931,CUST-122,ST-PA-001,2025-10-05,75.00
ORD-00932,CUST-122,ST-TX-001,2025-11-25,170.00
ORD-00933,CUST-123,ST-FL-001,2019-10-14,130.00
ORD-00934,CUST-123,ST-FL-001,2020-12-07,270.00
ORD-00935,CUST-123,ST-CA-001,2021-11-12,140.00
ORD-00936,CUST-123,ST-CA-002,2022-03-14,260.00
ORD-00937,CUST-123,ST-PA-001,2022-03-21,75.00
ORD-00938,CUST-123,ST-FL-001,2023-02-10,170.00
ORD-00939,CUST-123,ST-TX-001,2025-02-21,140.00
ORD-00940,CUST-123,ST-CA-002,2025-03-27,98.97
ORD-00941,CUST-123,ST-PA-001,2025-06-27,100.00
ORD-00942,CUST-123,ST-PA-002,2025-07-16,180.00
ORD-00943,CUST-123,ST-CA-002,2025-09-15,130.00
ORD-00944,CUST-123,ST-PA-002,2026-05-25,150.00
ORD-00945,CUST-124,ST-TX-002,2017-06-06,115.00
ORD-00946,CUST-124,ST-PA-001,2017-09-28,160.00
ORD-00947,CUST-124,ST-FL-001,2019-04-04,230.00
ORD-00948,CUST-124,ST-PA-002,2019-07-26,78.00
ORD-00949,CUST-124,ST-TX-001,2019-11-28,180.00
ORD-00950,CUST-124,ST-TX-002,2020-10-24,170.00
ORD-00951,CUST-124,ST-NY-001,2021-07-29,155.00
ORD-00952,CUST-124,ST-TX-001,2021-08-15,155.00
ORD-00953,CUST-124,ST-TX-001,2026-01-08,60.00
ORD-00954,CUST-124,ST-CA-002,2026-01-11,75.00
ORD-00955,CUST-124,ST-NY-001,2026-02-18,125.97
ORD-00956,CUST-125,ST-PA-001,2021-03-07,170.00
ORD-00957,CUST-125,ST-NY-001,2022-08-05,160.00
ORD-00958,CUST-125,ST-CA-001,2022-08-10,75.00
ORD-00959,CUST-125,ST-FL-001,2023-08-09,295.00
ORD-00960,CUST-125,ST-TX-002,2023-11-17,75.00
ORD-00961,CUST-125,ST-CA-002,2023-12-22,115.00
ORD-00962,CUST-125,ST-CA-001,2023-12-30,115.00
ORD-00963,CUST-125,ST-NY-001,2024-06-16,140.00
ORD-00964,CUST-125,ST-PA-002,2025-03-17,140.00
ORD-00965,CUST-125,ST-PA-001,2025-03-26,60.00
ORD-00966,CUST-125,ST-CA-002,2025-07-12,140.00
ORD-00967,CUST-126,ST-TX-001,2017-01-30,100.00
ORD-00968,CUST-126,ST-CA-001,2017-07-22,98.97
ORD-00969,CUST-126,ST-TX-001,2017-09-03,155.00
ORD-00970,CUST-126,ST-PA-002,2019-03-30,155.00
ORD-00971,CUST-126,ST-NY-001,2020-06-26,85.00
ORD-00972,CUST-126,ST-PA-001,2022-06-16,160.00
ORD-00973,CUST-126,ST-TX-001,2023-07-25,75.00
ORD-00974,CUST-126,ST-CA-001,2023-09-09,140.00
ORD-00975,CUST-126,ST-PA-001,2025-07-27,295.00
ORD-00976,CUST-127,ST-CA-002,2017-10-16,115.00
ORD-00977,CUST-127,ST-TX-002,2019-02-19,250.00
ORD-00978,CUST-127,ST-PA-002,2019-05-08,75.00
ORD-00979,CUST-127,ST-PA-001,2022-09-24,180.00
ORD-00980,CUST-128,ST-TX-001,2024-07-01,165.00
ORD-00981,CUST-128,ST-CA-001,2024-09-21,270.00
ORD-00982,CUST-128,ST-PA-002,2025-03-15,75.00
ORD-00983,CUST-129,ST-NY-001,2017-12-11,75.00
ORD-00984,CUST-129,ST-TX-001,2017-12-22,165.00
ORD-00985,CUST-129,ST-PA-001,2018-04-18,75.00
ORD-00986,CUST-129,ST-CA-001,2019-08-24,98.97
ORD-00987,CUST-129,ST-NY-001,2020-10-06,170.00
ORD-00988,CUST-129,ST-CA-001,2021-09-14,75.00
ORD-00989,CUST-129,ST-CA-002,2023-04-25,115.00
ORD-00990,CUST-129,ST-FL-001,2023-09-24,98.97
ORD-00991,CUST-130,ST-FL-001,2018-11-15,140.00
ORD-00992,CUST-130,ST-TX-002,2019-02-04,155.00
ORD-00993,CUST-130,ST-FL-001,2019-03-17,160.00
ORD-00994,CUST-130,ST-TX-001,2021-05-31,125.97
ORD-00995,CUST-130,ST-FL-001,2021-08-24,140.00
ORD-00996,CUST-130,ST-CA-002,2025-03-02,78.00
ORD-00997,CUST-131,ST-PA-002,2020-02-27,295.00
ORD-00998,CUST-131,ST-CA-002,2022-01-23,85.00
ORD-00999,CUST-131,ST-NY-001,2022-05-15,100.00
ORD-01000,CUST-131,ST-FL-001,2022-08-03,160.00
ORD-01001,CUST-131,ST-PA-002,2024-02-26,140.00
ORD-01002,CUST-131,ST-TX-002,2025-02-14,250.00
ORD-01003,CUST-132,ST-CA-001,2022-12-24,75.00
ORD-01004,CUST-132,ST-FL-001,2024-06-07,150.00
ORD-01005,CUST-132,ST-TX-002,2024-08-05,115.00
ORD-01006,CUST-133,ST-PA-002,2019-05-22,230.00
ORD-01007,CUST-133,ST-TX-001,2025-08-24,69.97
ORD-01008,CUST-133,ST-CA-001,2025-09-06,75.00
ORD-01009,CUST-133,ST-TX-002,2025-10-04,250.00
ORD-01010,CUST-134,ST-PA-002,2023-05-23,125.97
ORD-01011,CUST-134,ST-FL-001,2023-09-02,130.00
ORD-01012,CUST-134,ST-TX-001,2023-09-11,260.00
ORD-01013,CUST-134,ST-CA-002,2023-11-29,180.00
ORD-01014,CUST-134,ST-TX-002,2024-05-08,180.00
ORD-01015,CUST-134,ST-FL-001,2024-09-26,270.00
ORD-01016,CUST-134,ST-TX-001,2025-02-21,78.00
ORD-01017,CUST-134,ST-CA-002,2026-01-06,140.00
ORD-01018,CUST-134,ST-FL-001,2026-01-06,180.00
ORD-01019,CUST-134,ST-PA-002,2026-02-09,115.00
ORD-01020,CUST-134,ST-CA-002,2026-02-09,155.00
ORD-01021,CUST-134,ST-CA-001,2026-05-04,115.00
ORD-01022,CUST-135,ST-FL-001,2019-02-22,140.00
ORD-01023,CUST-135,ST-PA-002,2020-04-01,250.00
ORD-01024,CUST-135,ST-FL-001,2020-12-05,260.00
ORD-01025,CUST-135,ST-PA-002,2021-02-07,98.97
ORD-01026,CUST-135,ST-PA-002,2022-08-03,270.00
ORD-01027,CUST-135,ST-CA-001,2023-04-15,75.00
ORD-01028,CUST-135,ST-PA-001,2023-10-29,115.00
ORD-01029,CUST-135,ST-PA-001,2024-04-16,140.00
ORD-01030,CUST-135,ST-PA-002,2024-05-07,115.00
ORD-01031,CUST-136,ST-TX-002,2022-08-14,180.00
ORD-01032,CUST-136,ST-PA-001,2022-09-03,140.00
ORD-01033,CUST-136,ST-CA-001,2023-04-02,115.00
ORD-01034,CUST-136,ST-PA-001,2023-08-31,155.00
ORD-01035,CUST-136,ST-TX-001,2024-01-11,160.00
ORD-01036,CUST-136,ST-FL-001,2024-03-16,75.00
ORD-01037,CUST-136,ST-TX-002,2024-10-03,115.00
ORD-01038,CUST-136,ST-NY-001,2025-04-24,230.00
ORD-01039,CUST-136,ST-CA-001,2025-07-08,180.00
ORD-01040,CUST-137,ST-CA-001,2022-04-15,98.97
ORD-01041,CUST-137,ST-FL-001,2022-09-18,100.00
ORD-01042,CUST-137,ST-PA-001,2023-01-24,140.00
ORD-01043,CUST-137,ST-CA-001,2023-02-10,180.00
ORD-01044,CUST-137,ST-NY-001,2024-07-03,140.00
ORD-01045,CUST-137,ST-FL-001,2025-05-02,150.00
ORD-01046,CUST-137,ST-TX-001,2025-08-20,130.00
ORD-01047,CUST-138,ST-FL-001,2021-02-09,155.00
ORD-01048,CUST-138,ST-PA-001,2022-02-23,180.00
ORD-01049,CUST-138,ST-FL-001,2022-09-14,75.00
ORD-01050,CUST-138,ST-TX-001,2023-01-08,155.00
ORD-01051,CUST-138,ST-CA-001,2023-03-14,230.00
ORD-01052,CUST-138,ST-PA-001,2023-08-17,125.97
ORD-01053,CUST-138,ST-CA-002,2024-03-14,100.00
ORD-01054,CUST-138,ST-TX-001,2024-06-23,78.00
ORD-01055,CUST-138,ST-NY-001,2025-11-02,180.00
ORD-01056,CUST-138,ST-FL-001,2026-04-25,115.00
ORD-01057,CUST-139,ST-TX-002,2021-06-09,130.00
ORD-01058,CUST-139,ST-CA-001,2021-06-18,260.00
ORD-01059,CUST-139,ST-TX-002,2022-04-04,170.00
ORD-01060,CUST-139,ST-CA-002,2022-06-05,75.00
ORD-01061,CUST-139,ST-PA-002,2023-04-17,180.00
ORD-01062,CUST-139,ST-CA-001,2023-12-18,260.00
ORD-01063,CUST-139,ST-PA-001,2024-05-02,140.00
ORD-01064,CUST-139,ST-CA-002,2024-06-29,75.00
ORD-01065,CUST-139,ST-PA-001,2024-11-14,130.00
ORD-01066,CUST-139,ST-CA-002,2025-03-04,270.00
ORD-01067,CUST-139,ST-TX-001,2025-05-20,160.00
ORD-01068,CUST-139,ST-PA-002,2026-04-29,170.00
ORD-01069,CUST-140,ST-FL-001,2024-04-22,130.00
ORD-01070,CUST-140,ST-CA-001,2025-10-25,160.00
ORD-01071,CUST-140,ST-TX-001,2026-03-03,98.97
ORD-01072,CUST-141,ST-PA-001,2019-08-27,160.00
ORD-01073,CUST-141,ST-CA-001,2020-05-13,140.00
ORD-01074,CUST-141,ST-PA-002,2020-07-02,150.00
ORD-01075,CUST-141,ST-PA-002,2022-02-28,115.00
ORD-01076,CUST-141,ST-TX-001,2023-03-31,98.97
ORD-01077,CUST-141,ST-FL-001,2024-01-14,170.00
ORD-01078,CUST-141,ST-CA-001,2024-06-06,230.00
ORD-01079,CUST-142,ST-TX-002,2025-09-22,140.00
ORD-01080,CUST-142,ST-TX-001,2025-11-12,270.00
ORD-01081,CUST-142,ST-TX-002,2025-12-01,260.00
ORD-01082,CUST-142,ST-NY-001,2025-12-31,160.00
ORD-01083,CUST-142,ST-NY-001,2026-01-24,140.00
ORD-01084,CUST-143,ST-CA-001,2017-04-04,115.00
ORD-01085,CUST-143,ST-TX-001,2017-04-28,270.00
ORD-01086,CUST-143,ST-FL-001,2017-06-29,98.97
ORD-01087,CUST-143,ST-PA-002,2019-12-25,75.00
ORD-01088,CUST-143,ST-CA-001,2020-09-21,75.00
ORD-01089,CUST-143,ST-PA-002,2022-10-06,85.00
ORD-01090,CUST-143,ST-PA-002,2023-03-14,125.97
ORD-01091,CUST-143,ST-FL-001,2023-12-19,160.00
ORD-01092,CUST-143,ST-FL-001,2024-04-22,115.00
ORD-01093,CUST-143,ST-PA-001,2024-07-27,75.00
ORD-01094,CUST-143,ST-FL-001,2025-06-10,250.00
ORD-01095,CUST-143,ST-PA-001,2025-07-28,170.00
ORD-01096,CUST-144,ST-PA-001,2023-01-15,75.00
ORD-01097,CUST-144,ST-CA-002,2023-12-01,78.00
ORD-01098,CUST-144,ST-PA-002,2025-05-07,165.00
ORD-01099,CUST-144,ST-CA-002,2025-08-19,165.00
ORD-01100,CUST-144,ST-PA-001,2025-08-26,250.00
ORD-01101,CUST-144,ST-PA-001,2026-04-03,180.00
ORD-01102,CUST-145,ST-FL-001,2023-08-27,75.00
ORD-01103,CUST-145,ST-PA-002,2023-12-12,180.00
ORD-01104,CUST-145,ST-TX-001,2024-07-14,75.00
ORD-01105,CUST-145,ST-TX-002,2024-09-11,75.00
ORD-01106,CUST-145,ST-CA-001,2024-09-16,115.00
ORD-01107,CUST-145,ST-TX-002,2024-11-20,75.00
ORD-01108,CUST-145,ST-TX-002,2025-01-07,140.00
ORD-01109,CUST-145,ST-PA-001,2025-12-06,170.00
ORD-01110,CUST-146,ST-PA-001,2018-04-09,115.00
ORD-01111,CUST-146,ST-CA-001,2019-04-25,115.00
ORD-01112,CUST-146,ST-PA-001,2019-11-01,75.00
ORD-01113,CUST-146,ST-FL-001,2020-05-30,100.00
ORD-01114,CUST-146,ST-CA-002,2021-03-21,115.00
ORD-01115,CUST-146,ST-CA-001,2023-01-27,160.00
ORD-01116,CUST-146,ST-CA-001,2023-04-13,150.00
ORD-01117,CUST-146,ST-CA-001,2024-01-28,260.00
ORD-01118,CUST-146,ST-FL-001,2025-01-13,75.00
ORD-01119,CUST-147,ST-PA-002,2018-12-05,180.00
ORD-01120,CUST-147,ST-PA-002,2019-08-17,180.00
ORD-01121,CUST-147,ST-PA-001,2020-05-11,155.00
ORD-01122,CUST-147,ST-PA-002,2020-07-15,140.00
ORD-01123,CUST-147,ST-NY-001,2022-04-15,69.97
ORD-01124,CUST-147,ST-TX-001,2023-03-19,160.00
ORD-01125,CUST-147,ST-NY-001,2026-01-17,98.97
ORD-01126,CUST-147,ST-PA-002,2026-02-09,75.00
ORD-01127,CUST-148,ST-CA-002,2017-08-13,150.00
ORD-01128,CUST-148,ST-PA-002,2018-01-13,295.00
ORD-01129,CUST-148,ST-CA-001,2018-03-18,165.00
ORD-01130,CUST-148,ST-CA-002,2021-12-28,155.00
ORD-01131,CUST-148,ST-TX-001,2023-06-29,75.00
ORD-01132,CUST-148,ST-NY-001,2026-02-20,160.00
ORD-01133,CUST-149,ST-CA-001,2018-08-29,69.97
ORD-01134,CUST-149,ST-CA-002,2020-05-18,155.00
ORD-01135,CUST-149,ST-FL-001,2021-06-11,98.97
ORD-01136,CUST-149,ST-FL-001,2022-03-24,140.00
ORD-01137,CUST-149,ST-NY-001,2022-03-29,150.00
ORD-01138,CUST-149,ST-NY-001,2022-12-12,140.00
ORD-01139,CUST-149,ST-PA-001,2023-10-16,75.00
ORD-01140,CUST-149,ST-FL-001,2025-07-17,140.00
ORD-01141,CUST-149,ST-TX-002,2025-09-01,75.00
ORD-01142,CUST-149,ST-CA-002,2025-10-22,180.00
ORD-01143,CUST-149,ST-CA-002,2025-11-15,230.00
ORD-01144,CUST-150,ST-CA-002,2019-03-30,170.00
ORD-01145,CUST-150,ST-CA-002,2019-08-05,130.00
ORD-01146,CUST-150,ST-CA-002,2019-10-14,140.00
ORD-01147,CUST-150,ST-CA-001,2023-06-22,115.00
ORD-01148,CUST-150,ST-CA-002,2024-04-15,75.00
ORD-01149,CUST-150,ST-PA-002,2024-04-22,75.00
ORD-01150,CUST-150,ST-TX-002,2025-10-09,98.97
ORD-01151,CUST-150,ST-PA-002,2026-03-29,130.00
ORD-01152,CUST-151,ST-TX-002,2025-12-01,180.00
ORD-01153,CUST-151,ST-TX-001,2025-12-14,75.00
ORD-01154,CUST-151,ST-TX-002,2025-12-16,75.00
ORD-01155,CUST-151,ST-FL-001,2026-02-17,165.00
ORD-01156,CUST-151,ST-CA-001,2026-03-06,115.00
ORD-01157,CUST-151,ST-NY-001,2026-03-29,69.97
ORD-01158,CUST-151,ST-FL-001,2026-04-07,180.00
ORD-01159,CUST-151,ST-PA-002,2026-04-29,75.00
ORD-01160,CUST-151,ST-PA-001,2026-06-06,155.00
ORD-01161,CUST-152,ST-PA-001,2023-04-03,140.00
ORD-01162,CUST-152,ST-TX-001,2023-12-20,140.00
ORD-01163,CUST-152,ST-TX-002,2025-08-15,260.00
ORD-01164,CUST-153,ST-PA-002,2020-07-19,160.00
ORD-01165,CUST-153,ST-FL-001,2020-07-28,150.00
ORD-01166,CUST-153,ST-TX-001,2021-09-29,155.00
ORD-01167,CUST-153,ST-PA-002,2022-04-25,69.97
ORD-01168,CUST-153,ST-CA-001,2022-06-24,75.00
ORD-01169,CUST-153,ST-NY-001,2023-04-08,140.00
ORD-01170,CUST-153,ST-CA-002,2023-12-16,155.00
ORD-01171,CUST-153,ST-CA-001,2024-02-07,140.00
ORD-01172,CUST-153,ST-PA-002,2025-01-15,160.00
ORD-01173,CUST-153,ST-PA-001,2025-12-22,100.00
ORD-01174,CUST-153,ST-PA-001,2026-02-11,140.00
ORD-01175,CUST-153,ST-CA-002,2026-03-28,160.00
ORD-01176,CUST-154,ST-NY-001,2020-07-07,160.00
ORD-01177,CUST-154,ST-TX-001,2020-08-03,75.00
ORD-01178,CUST-154,ST-PA-001,2022-02-07,115.00
ORD-01179,CUST-154,ST-TX-002,2022-10-26,115.00
ORD-01180,CUST-154,ST-PA-002,2022-12-28,69.97
ORD-01181,CUST-154,ST-CA-002,2023-08-30,160.00
ORD-01182,CUST-154,ST-PA-002,2024-03-20,75.00
ORD-01183,CUST-154,ST-CA-002,2024-08-03,115.00
ORD-01184,CUST-154,ST-TX-001,2025-02-08,85.00
ORD-01185,CUST-154,ST-FL-001,2025-11-10,85.00
ORD-01186,CUST-154,ST-NY-001,2026-01-29,180.00
ORD-01187,CUST-155,ST-CA-002,2023-10-11,155.00
ORD-01188,CUST-155,ST-PA-002,2024-04-24,85.00
ORD-01189,CUST-155,ST-TX-001,2024-05-11,260.00
ORD-01190,CUST-155,ST-NY-001,2024-08-24,270.00
ORD-01191,CUST-155,ST-TX-002,2025-04-22,140.00
ORD-01192,CUST-155,ST-PA-002,2025-05-12,260.00
ORD-01193,CUST-155,ST-FL-001,2025-05-25,78.00
ORD-01194,CUST-155,ST-PA-001,2025-07-24,75.00
ORD-01195,CUST-155,ST-PA-001,2025-10-21,155.00
ORD-01196,CUST-155,ST-TX-002,2025-11-16,115.00
ORD-01197,CUST-155,ST-CA-002,2026-01-02,180.00
ORD-01198,CUST-156,ST-NY-001,2018-06-21,295.00
ORD-01199,CUST-156,ST-TX-001,2018-11-18,140.00
ORD-01200,CUST-156,ST-PA-001,2019-03-27,230.00
ORD-01201,CUST-156,ST-CA-001,2020-05-20,75.00
ORD-01202,CUST-156,ST-PA-002,2020-11-07,115.00
ORD-01203,CUST-156,ST-CA-002,2025-06-15,130.00
ORD-01204,CUST-157,ST-TX-001,2021-02-21,170.00
ORD-01205,CUST-157,ST-NY-001,2021-11-29,140.00
ORD-01206,CUST-157,ST-CA-002,2023-10-02,170.00
ORD-01207,CUST-157,ST-NY-001,2024-04-02,295.00
ORD-01208,CUST-157,ST-PA-001,2025-06-15,60.00
ORD-01209,CUST-157,ST-TX-001,2025-07-31,160.00
ORD-01210,CUST-157,ST-CA-001,2026-03-24,115.00
ORD-01211,CUST-158,ST-CA-002,2022-02-16,85.00
ORD-01212,CUST-158,ST-CA-001,2022-07-31,270.00
ORD-01213,CUST-158,ST-PA-002,2022-08-23,165.00
ORD-01214,CUST-158,ST-CA-002,2022-10-25,100.00
ORD-01215,CUST-158,ST-TX-002,2023-11-17,180.00
ORD-01216,CUST-158,ST-TX-002,2024-11-28,170.00
ORD-01217,CUST-158,ST-PA-002,2025-05-06,180.00
ORD-01218,CUST-158,ST-FL-001,2025-10-22,170.00
ORD-01219,CUST-158,ST-NY-001,2026-01-15,140.00
ORD-01220,CUST-158,ST-CA-001,2026-03-11,115.00
ORD-01221,CUST-158,ST-PA-001,2026-03-25,155.00
ORD-01222,CUST-158,ST-FL-001,2026-03-27,170.00
ORD-01223,CUST-159,ST-CA-002,2024-11-28,75.00
ORD-01224,CUST-159,ST-NY-001,2025-01-25,98.97
ORD-01225,CUST-159,ST-CA-002,2025-02-12,140.00
ORD-01226,CUST-159,ST-TX-002,2025-03-13,78.00
ORD-01227,CUST-159,ST-NY-001,2025-04-14,140.00
ORD-01228,CUST-159,ST-NY-001,2025-07-07,140.00
ORD-01229,CUST-159,ST-PA-001,2025-11-10,230.00
ORD-01230,CUST-159,ST-TX-001,2025-11-17,180.00
ORD-01231,CUST-159,ST-NY-001,2026-03-23,98.97
ORD-01232,CUST-159,ST-TX-001,2026-04-23,180.00
ORD-01233,CUST-159,ST-CA-001,2026-05-21,180.00
ORD-01234,CUST-160,ST-PA-001,2022-12-01,130.00
ORD-01235,CUST-160,ST-PA-002,2022-12-18,75.00
ORD-01236,CUST-160,ST-PA-002,2026-06-01,140.00
ORD-01237,CUST-161,ST-FL-001,2021-04-27,155.00
ORD-01238,CUST-161,ST-TX-002,2024-06-01,160.00
ORD-01239,CUST-161,ST-TX-002,2024-11-10,60.00
ORD-01240,CUST-161,ST-CA-001,2026-05-19,115.00
ORD-01241,CUST-162,ST-TX-002,2023-08-06,69.97
ORD-01242,CUST-162,ST-FL-001,2024-08-07,140.00
ORD-01243,CUST-162,ST-TX-001,2024-09-15,115.00
ORD-01244,CUST-162,ST-CA-001,2024-12-15,75.00
ORD-01245,CUST-162,ST-PA-002,2024-12-18,125.97
ORD-01246,CUST-162,ST-PA-002,2025-04-09,155.00
ORD-01247,CUST-162,ST-PA-002,2025-08-24,140.00
ORD-01248,CUST-162,ST-PA-001,2026-04-04,140.00
ORD-01249,CUST-163,ST-NY-001,2022-12-21,78.00
ORD-01250,CUST-163,ST-TX-002,2023-03-14,170.00
ORD-01251,CUST-163,ST-TX-002,2023-03-25,130.00
ORD-01252,CUST-163,ST-TX-002,2023-06-29,165.00
ORD-01253,CUST-163,ST-TX-001,2023-08-25,260.00
ORD-01254,CUST-163,ST-PA-001,2025-04-15,98.97
ORD-01255,CUST-163,ST-NY-001,2025-10-19,160.00
ORD-01256,CUST-164,ST-PA-002,2020-09-07,75.00
ORD-01257,CUST-164,ST-CA-002,2021-02-01,170.00
ORD-01258,CUST-164,ST-NY-001,2024-08-12,75.00
ORD-01259,CUST-164,ST-PA-002,2024-11-16,69.97
ORD-01260,CUST-164,ST-CA-002,2025-11-16,230.00
ORD-01261,CUST-164,ST-CA-002,2026-04-10,75.00
ORD-01262,CUST-165,ST-TX-002,2020-06-09,160.00
ORD-01263,CUST-165,ST-FL-001,2025-05-10,160.00
ORD-01264,CUST-165,ST-TX-001,2026-05-24,180.00
ORD-01265,CUST-166,ST-PA-002,2025-10-05,85.00
ORD-01266,CUST-166,ST-TX-002,2025-11-16,140.00
ORD-01267,CUST-166,ST-PA-002,2025-12-08,98.97
ORD-01268,CUST-166,ST-TX-001,2026-03-21,130.00
ORD-01269,CUST-166,ST-TX-001,2026-03-29,140.00
ORD-01270,CUST-166,ST-PA-002,2026-05-23,160.00
ORD-01271,CUST-167,ST-NY-001,2024-12-16,100.00
ORD-01272,CUST-167,ST-CA-001,2025-04-02,125.97
ORD-01273,CUST-167,ST-NY-001,2025-06-02,125.97
ORD-01274,CUST-167,ST-CA-002,2025-10-12,140.00
ORD-01275,CUST-167,ST-PA-001,2025-11-12,160.00
ORD-01276,CUST-167,ST-PA-002,2025-12-09,98.97
ORD-01277,CUST-167,ST-TX-002,2026-01-13,170.00
ORD-01278,CUST-167,ST-NY-001,2026-01-22,140.00
ORD-01279,CUST-168,ST-TX-001,2024-10-02,295.00
ORD-01280,CUST-168,ST-PA-002,2025-01-05,155.00
ORD-01281,CUST-168,ST-CA-001,2025-12-17,170.00
ORD-01282,CUST-168,ST-NY-001,2026-04-27,295.00
ORD-01283,CUST-169,ST-CA-002,2025-04-21,115.00
ORD-01284,CUST-169,ST-TX-002,2025-06-02,160.00
ORD-01285,CUST-169,ST-FL-001,2025-08-27,160.00
ORD-01286,CUST-169,ST-TX-002,2025-10-18,165.00
ORD-01287,CUST-169,ST-TX-002,2025-10-27,140.00
ORD-01288,CUST-169,ST-PA-002,2025-12-12,115.00
ORD-01289,CUST-169,ST-CA-002,2026-01-02,69.97
ORD-01290,CUST-169,ST-TX-002,2026-01-17,160.00
ORD-01291,CUST-169,ST-CA-001,2026-01-26,140.00
ORD-01292,CUST-169,ST-PA-002,2026-04-16,165.00
ORD-01293,CUST-169,ST-TX-002,2026-04-27,230.00
ORD-01294,CUST-170,ST-NY-001,2020-12-25,115.00
ORD-01295,CUST-170,ST-FL-001,2023-01-10,115.00
ORD-01296,CUST-170,ST-CA-002,2024-11-18,75.00
ORD-01297,CUST-171,ST-FL-001,2024-09-02,180.00
ORD-01298,CUST-171,ST-TX-002,2024-09-09,260.00
ORD-01299,CUST-171,ST-NY-001,2024-09-17,270.00
ORD-01300,CUST-171,ST-PA-002,2025-04-07,98.97
ORD-01301,CUST-171,ST-CA-002,2025-04-17,140.00
ORD-01302,CUST-171,ST-FL-001,2025-06-20,85.00
ORD-01303,CUST-171,ST-NY-001,2025-09-07,100.00
ORD-01304,CUST-171,ST-FL-001,2025-09-24,130.00
ORD-01305,CUST-171,ST-PA-002,2025-10-09,98.97
ORD-01306,CUST-171,ST-NY-001,2026-01-02,160.00
ORD-01307,CUST-171,ST-CA-001,2026-03-30,250.00
ORD-01308,CUST-171,ST-CA-001,2026-04-05,150.00
